UNIQUE_ID,STATION_NAME,OBLIGATION_NAME,PERIOD_FROM,PERIOD_TO,FILING_DATE,Year,IS_NIL_RETURN,ASSMT_TYPE,IS_RESIDENT,RN,Other Income,IS_EXEMPT_CERT_PRSNT,IS_EXEMPT_CERT_PRSNT_1,MORTAGE_INTEREST,PERSONAL_RELIEF,INSURANCE_RELIEF,HOME_OWN_SAVING_PLAN_DEP,EXEMPTION_AMT,CHARGEABLE_INCOME,TAX_ON_CHARGEABLE_INCOME,TAX_DEDUCTED,TAX_PAYABLE_OR_REFUNDABLE,INVEST_DESC_PLNTMSCH,INVEST_DEDC_BLDG,CAP_ALLW,WEAR_TEAR_DEDC_WT,WEAR_TEAR_DEDC_MINING,AMOUNT_BORROWED,AMT_INTEREST_PAID,TOT_DEDUCTIONS,TAX_CREDITS,TAX_DUE,BUSS_GROSS_TURNOVER,COMM_GROSS_TURNOVER,FARM_GROSS_TURNOVER,INT_GROSS_TURNOVER,REN_GROSS_TURNOVER,OTH_GROSS_TURNOVER,CONS_GROSS_TURNOVER,BUSS_COST_OF_SALES,COMM_COST_OF_SALES,FARM_COST_OF_SALES,INT_COST_OF_SALES,REN_COST_OF_SALES,OTH_COST_OF_SALES,CONS_COST_OF_SALES,BUSS_TOT_OPENING_STOCK,COMM_TOT_OPENING_STOCK,FARM_TOT_OPENING_STOCK,INT_TOT_OPENING_STOCK,REN_TOT_OPENING_STOCK,OTH_TOT_OPENING_STOCK,CONS_TOT_OPENING_STOCK,BUSS_TOTAL_OTHER_INCOME,COMM_TOTAL_OTHER_INCOME,FARM_TOTAL_OTHER_INCOME,INT_TOTAL_OTHER_INCOME,REN_TOTAL_OTHER_INCOME,OTH_TOTAL_OTHER_INCOME,CONS_TOTAL_OTHER_INCOME
466,Kakamega,Income Tax - Resident Individual,18/03/2023,31/12/2023,06/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,West of Nairobi,Income Tax - Resident Individual,17/11/2023,31/12/2023,19/03/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,22/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,Mombasa North,Income Tax - Resident Individual,01/01/2023,31/12/2023,29/01/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,West of Nairobi,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,13/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,Thika,Income Tax - Resident Individual,20/06/2023,31/12/2023,31/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Kisumu,Income Tax - Resident Individual,05/08/2023,31/12/2023,27/09/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,KIAMBU,Income Tax - Resident Individual,01/01/2023,31/12/2023,20/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,West of Nairobi,Income Tax - Resident Individual,29/07/2023,31/12/2023,03/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Kisumu,Income Tax - Resident Individual,08/01/2023,31/12/2023,30/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Kakamega,Income Tax - Resident Individual,18/05/2023,31/12/2023,24/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,NYAHURURU,Income Tax - Resident Individual,14/08/2023,31/12/2023,26/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,Meru,Income Tax - Resident Individual,01/01/2023,31/12/2023,12/03/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Eldoret,Income Tax - Resident Individual,01/01/2023,31/12/2023,01/03/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,BUNGOMA,Income Tax - Resident Individual,23/08/2023,31/12/2023,28/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,NAKURU,Income Tax - Resident Individual,16/01/2023,31/12/2023,16/02/2024,2023,N,S,,1,,N,0,,,,,,89302,8930.2,0,8930.2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,BUNGOMA,Income Tax - Resident Individual,09/08/2023,31/12/2023,19/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Kakamega,Income Tax - Resident Individual,28/11/2023,31/12/2023,26/08/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,Kisumu,Income Tax - Resident Individual,11/07/2023,31/12/2023,17/09/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Malindi,Income Tax - Resident Individual,01/01/2023,31/12/2023,20/06/2024,2023,N,S,,1,,N,0,,,,,,86440.06,8644.01,0,8644.01,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,BUNGOMA,Income Tax - Resident Individual,01/01/2023,31/12/2023,08/03/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,14/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,NAKURU,Income Tax - Resident Individual,01/01/2023,31/12/2023,23/07/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,KIAMBU,Income Tax - Resident Individual,09/05/2023,31/12/2023,16/07/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,KIAMBU,Income Tax - Resident Individual,07/05/2023,31/12/2023,02/08/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,MARALAL,Income Tax - Resident Individual,01/01/2023,31/12/2023,27/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,Kakamega,Income Tax - Resident Individual,03/10/2023,31/12/2023,19/07/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,Machakos,Income Tax - Resident Individual,01/01/2023,31/12/2023,11/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,Nyeri,Income Tax - Resident Individual,21/10/2023,31/12/2023,22/06/2024,2023,N,S,,1,,N,0,,,,,,11800,1180,0,1180,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,Kisumu,Income Tax - Resident Individual,31/08/2023,31/12/2023,30/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,BUNGOMA,Income Tax - Resident Individual,08/08/2023,31/12/2023,26/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Kisumu,Income Tax - Resident Individual,08/09/2023,31/12/2023,13/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,Mombasa North,Income Tax - Resident Individual,01/01/2023,31/12/2023,03/01/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,ISIOLO,Income Tax - Resident Individual,31/08/2023,31/12/2023,30/06/2024,2023,N,S,,1,,N,0,,,,,,25135.2,2513.52,0,2513.52,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,West of Nairobi,Income Tax - Resident Individual,21/08/2023,31/12/2023,18/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,West of Nairobi,Income Tax - Resident Individual,31/08/2023,31/12/2023,31/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,North of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,29/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,KITALE,Income Tax - Resident Individual,20/07/2023,31/12/2023,07/03/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Meru,Income Tax - Resident Individual,28/09/2023,31/12/2023,17/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,Thika,Income Tax - Resident Individual,15/06/2023,31/12/2023,30/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,Malindi,Income Tax - Resident Individual,09/01/2023,31/12/2023,15/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,BUNGOMA,Income Tax - Resident Individual,01/01/2023,31/12/2023,23/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,North of Nairobi,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,26/03/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,BUNGOMA,Income Tax - Resident Individual,01/01/2023,31/12/2023,22/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,East of Nairobi,Income Tax - Resident Individual,03/05/2023,31/12/2023,16/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Machakos,Income Tax - Resident Individual,27/06/2023,31/12/2023,17/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Eldoret,Income Tax - Resident Individual,17/10/2023,31/12/2023,11/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,North of Nairobi,Income Tax - Resident Individual,14/08/2023,31/12/2023,12/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,BUSIA,Income Tax - Resident Individual,01/01/2023,31/12/2023,26/08/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Kakamega,Income Tax - Resident Individual,20/05/2023,31/12/2023,29/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,Kisumu,Income Tax - Resident Individual,05/08/2023,31/12/2023,22/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Eldoret,Income Tax - Resident Individual,27/09/2023,31/12/2023,24/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,KERICHO,Income Tax - Resident Individual,04/10/2023,31/12/2023,30/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,KERICHO,Income Tax - Resident Individual,12/05/2023,31/12/2023,17/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,17/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,Thika,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,12/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,NANYUKI,Income Tax - Resident Individual,20/01/2023,31/12/2023,29/08/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Eldoret,Income Tax - Resident Individual,28/08/2023,31/12/2023,18/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Kisumu,Income Tax - Resident Individual,04/09/2023,31/12/2023,06/01/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,KITALE,Income Tax - Resident Individual,12/08/2023,31/12/2023,16/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,ISIOLO,Income Tax - Resident Individual,20/11/2023,31/12/2023,05/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,West of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,19/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,NAIVASHA,Income Tax - Resident Individual,15/07/2023,31/12/2023,29/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,Thika,Income Tax - Resident Individual,03/03/2023,31/12/2023,27/05/2024,2023,N,S,,1,,N,0,,,,,,82038.96,8203.9,0,8203.9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,West of Nairobi,Income Tax - Resident Individual,09/08/2023,31/12/2023,09/08/2023,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,Kakamega,Income Tax - Resident Individual,01/01/2023,31/12/2023,25/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Embu,Income Tax - Resident Individual,27/07/2023,31/12/2023,29/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,DIANI,Income Tax - Resident Individual,27/10/2023,31/12/2023,28/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,Malindi,Income Tax - Resident Individual,01/01/2023,31/12/2023,30/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,Machakos,Income Tax - Resident Individual,24/10/2023,31/12/2023,07/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Meru,Income Tax - Resident Individual,06/06/2023,31/12/2023,06/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,KITALE,Income Tax - Resident Individual,04/09/2023,31/12/2023,24/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,WAJIR,Income Tax - Resident Individual,18/10/2023,31/12/2023,20/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,NAKURU,Income Tax - Resident Individual,27/12/2023,31/12/2023,11/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Eldoret,Income Tax - Resident Individual,23/08/2023,31/12/2023,24/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,MARALAL,Income Tax - Resident Individual,01/01/2023,31/12/2023,20/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Eldoret,Income Tax - Resident Individual,12/09/2023,31/12/2023,22/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,North of Nairobi,Income Tax - Resident Individual,06/08/2023,31/12/2023,27/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,West of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,30/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,GARISSA,Income Tax - Resident Individual,14/06/2023,31/12/2023,31/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,KIAMBU,Income Tax - Resident Individual,09/05/2023,31/12/2023,26/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,West of Nairobi,Income Tax - Resident Individual,26/12/2023,31/12/2023,24/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Malindi,Income Tax - Resident Individual,01/01/2023,31/12/2023,20/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,NAKURU,Income Tax - Resident Individual,01/01/2023,31/12/2023,19/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,HOMABAY,Income Tax - Resident Individual,01/01/2023,31/12/2023,27/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,23/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Kisii,Income Tax - Resident Individual,12/06/2023,31/12/2023,20/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Kakamega,Income Tax - Resident Individual,01/01/2023,31/12/2023,13/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,East of Nairobi,Income Tax - Resident Individual,18/01/2023,31/12/2023,15/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Eldoret,Income Tax - Resident Individual,21/08/2023,31/12/2023,10/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,Machakos,Income Tax - Resident Individual,05/05/2023,31/12/2023,29/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,North of Nairobi,Income Tax - Resident Individual,03/01/2023,31/12/2023,28/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,HOMABAY,Income Tax - Resident Individual,29/07/2023,31/12/2023,20/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,BUNGOMA,Income Tax - Resident Individual,17/08/2023,31/12/2023,20/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,East of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,23/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,KITALE,Income Tax - Resident Individual,19/01/2023,31/12/2023,05/03/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,North of Nairobi,Income Tax - Resident Individual,01/08/2023,31/12/2023,11/01/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
