,weight,total_gross_income,pitax,table_row
10664,10.0,10662165.77521372,1474335.944167115,76
18029,10.0,10662566.448466493,1475000.581868233,76
8324,10.0,10663838.235079313,1475852.5266441614,76
22764,10.0,10664163.538802717,1449273.2969152613,76
16262,10.0,10664256.254008943,1475927.770051495,76
18837,10.0,10665162.84162418,1476090.9558222375,76
16495,10.0,10665608.434636911,1476171.1625645293,76
22567,10.0,10666156.941077512,1467133.086969517,76
19722,10.0,10667184.609532002,1053381.6810861102,76
8780,10.0,10668434.920465335,1476679.9300136454,76
13015,10.0,10670584.81173064,1266885.3389420114,76
20870,10.0,10671916.260467786,1477306.5712140868,76
13596,10.0,10672165.586848225,1477351.4499625657,76
12293,10.0,10672196.600594854,1054115.09744422,76
10945,10.0,10672485.992488304,1477409.12297778,76
21350,10.0,10673053.166393027,1455488.9100983567,76
9444,10.0,10673851.83595881,1477239.496579589,76
8761,10.0,10674706.022791067,1413592.9477904793,76
16771,10.0,10676353.881679416,1471588.5223676595,76
20538,10.0,10676456.901294643,1477769.9619199098,76
14087,10.0,10677663.140959905,1478341.0097026683,76
14138,10.0,10678269.796969201,1478450.2077843412,76
11577,10.0,10678979.046252575,1315816.566419449,76
9335,10.0,10679636.468963442,1478696.2087433047,76
19196,10.0,10679759.04122778,1365349.8810350052,76
22670,10.0,10679829.771740768,1243165.6641076289,76
14781,10.0,10680513.588586293,955620.6710321491,76
9915,10.0,10680839.607423892,1396992.5728633483,76
15605,10.0,10681096.816587076,921196.9007459352,76
13304,10.0,10681959.946124872,1478337.8398232365,76
16998,10.0,10682122.66691667,1479143.724374886,76
9045,10.0,10682480.97659865,1479208.2201176423,76
15344,10.0,10682869.400033837,1481021.8280374045,76
12878,10.0,10683963.002754418,1453130.1792595577,76
21411,10.0,10684149.946209222,1450719.6573034106,76
14094,10.0,10684402.262845213,1479554.0516420235,76
14316,10.0,10686442.385021668,1097068.7081956344,76
19354,10.0,10687424.546074785,1480098.0626233465,76
12083,10.0,10688369.601609297,1406795.3480879923,76
11828,10.0,10689233.527017381,1480423.6791930138,76
9081,10.0,10689313.378961502,1480438.0525429554,76
23288,10.0,10689358.076920887,1480446.0981756449,76
11729,10.0,10689386.777163833,1480451.264219375,76
8911,10.0,10689795.714129204,1480524.872873142,76
12562,10.0,10689829.048517257,1480258.3645807332,76
18502,10.0,10690229.652969345,1480602.9818643674,76
15860,10.0,10690376.655279826,1480629.4422802539,76
21172,10.0,10690507.462641558,1480652.9876053657,76
9053,10.0,10692246.809268432,1069224.6809268433,76
20692,10.0,10692664.930133387,1481041.331753895,76
16421,10.0,10692959.455362616,1481094.346295156,76
20662,10.0,10693683.806388207,1450209.5418202945,76
8451,10.0,10693917.268777968,1481266.7527099196,76
15770,10.0,10695301.34620807,1481515.8866473378,76
14621,10.0,10695472.559446288,1481131.4209560372,76
14650,10.0,10695711.362789217,1428645.6182739602,76
20917,10.0,10695945.412292644,1380315.6006836544,76
22980,10.0,10700077.591401668,1482375.6107821856,76
16023,10.0,10700367.396257883,1480069.0883960312,76
9749,10.0,10700777.408174133,1482501.5778012292,76
17914,10.0,10700795.167757435,1482604.1448967995,76
15189,10.0,10702292.640311854,1482774.3195860188,76
8749,10.0,10702731.681011308,1107928.4413138172,76
16468,10.0,10703100.607012725,1481236.838875809,76
21846,10.0,10703463.475817662,1485273.6273495737,76
22968,10.0,10703689.91488172,1483025.8290085946,76
21295,10.0,10707739.33756741,1470699.8287007012,76
16754,10.0,10708390.441625256,1417497.166001502,76
14446,10.0,10709591.350792157,1484088.0874724733,76
13122,10.0,10710781.170310961,1484302.2549858582,76
13570,10.0,10712472.225303859,1482744.8601246765,76
9327,10.0,10713296.59964628,1484628.5543747244,77
22569,10.0,10713476.028460357,1484787.3294527496,77
13489,10.0,10716230.960565371,1485283.217231652,77
18479,10.0,10719458.063730849,1136960.6698206621,77
8914,10.0,10719749.732338687,1485916.596150849,77
11609,10.0,10719752.74318528,1485917.1381032355,77
18907,10.0,10721195.794847235,1486176.8874023876,77
18426,10.0,10721436.809134101,1331837.67617818,77
15359,10.0,10721869.155768013,1486291.339369787,77
19964,10.0,10722817.782680398,1486468.845212357,77
8857,10.0,10723652.158055894,1485487.9055579584,77
11324,10.0,10724080.970082527,1486073.1957591192,77
18574,10.0,10724494.101456074,1486770.5825919786,77
20505,10.0,10724518.340134121,1485243.3655304648,77
22608,10.0,10724743.473575894,1486815.469573546,77
15063,10.0,10725052.150933513,1486871.0314979176,77
15723,10.0,10725807.829837138,1487007.05370057,77
14996,10.0,10726192.307798024,1487056.0007385088,77
18031,10.0,10727257.508587115,1487267.9958755658,77
13594,10.0,10730316.197317041,1487818.5598469526,77
10839,10.0,10731205.572897336,1487978.6474514056,77
20641,10.0,10731361.612024661,1192750.6807272434,77
21187,10.0,10733191.92645478,1048679.8990164183,77
8061,10.0,10734496.943384035,1563883.8065076051,77
14568,10.0,10735356.332936835,1488725.7842585153,77
9008,10.0,10735902.226484686,1068227.8261694543,77
8242,10.0,10736456.955265203,1488923.8962776219,77
15830,10.0,10738002.543664398,1486020.0893715639,77
18041,10.0,10738206.561103914,1489238.8253285896,77
7849,10.0,10738236.67534972,1483557.140810633,77
16659,10.0,10738480.57233224,1488781.672474172,77
16329,10.0,10739212.176464528,1391360.3575549363,77
21487,10.0,10739586.832106533,1344137.599539427,77
10443,10.0,10740193.50718487,1473502.915686199,77
17453,10.0,10740193.750933973,1463046.4818710708,77
15543,10.0,10740517.69828591,1489654.8300213488,77
15771,10.0,10740527.460587438,1489656.587235624,77
19987,10.0,10740753.4263005,1489697.261063975,77
19712,10.0,10740883.893519351,1484107.9061804134,77
15966,10.0,10741986.005376264,1489919.1252976127,77
17331,10.0,10742765.752960997,1490059.4798628646,77
9869,10.0,10745618.858814405,1382156.8582384244,77
21955,10.0,10745929.83337033,1490629.0143365446,77
11237,10.0,10746181.72828491,1131333.9820916615,77
10576,10.0,10746580.481112923,1490746.1309302114,77
9958,10.0,10747162.054463603,1490850.8141333337,77
17235,10.0,10747423.466616396,1490528.6614492154,77
13128,10.0,10749210.163904475,1492208.515956562,77
10167,10.0,10751630.891049197,1488521.9330349772,77
14331,10.0,10753165.632880416,1438905.1932663596,77
10871,10.0,10753408.587535972,1491975.19008636,77
20276,10.0,10753599.524787733,1492009.5587916772,77
9801,10.0,10754497.660825128,1365661.0504063151,77
9750,10.0,10755981.607603446,1208061.2162473407,77
15653,10.0,10756711.516288543,1492569.717261823,77
21541,10.0,10759089.613256676,1492997.7747160865,77
12493,10.0,10759888.499864765,1493141.5743055427,77
20142,10.0,10760349.244162269,1083427.8855561486,77
22814,10.0,10760412.91952536,1492462.6483570237,77
19327,10.0,10761013.221456178,1493344.0241919972,77
11538,10.0,10761264.694618778,1492730.1258033114,77
22817,10.0,10761789.021633148,1363058.5627414866,77
8853,10.0,10762104.740966301,1493540.4977038195,77
22819,10.0,10762580.430166505,1342552.4367082978,77
17024,10.0,10762710.607017396,1493649.5535930165,77
23056,10.0,10763287.56048682,1424367.067571565,77
12244,10.0,10764492.247256914,1113457.6138473619,77
16933,10.0,10765606.20324963,1305519.2694023082,77
20467,10.0,10767217.029870229,1430870.5388794972,77
20980,10.0,10768383.22568796,1494670.624953718,77
22294,10.0,10768423.050865468,1494677.7934856694,77
20040,10.0,10768760.80905369,1494738.5899595493,77
9655,10.0,10770826.967964161,1494508.2492889573,77
16956,10.0,10771473.746057536,1332846.432531492,77
20390,10.0,10771866.000868043,1495297.524486133,77
22547,10.0,10773444.200074906,1495581.6003433682,77
10106,10.0,10773721.55653831,1511651.4261143478,77
16962,10.0,10775653.486750789,1083160.7868579645,77
10692,10.0,10775741.604613898,1483798.981803004,77
11141,10.0,10775815.434423286,1495593.1384518968,77
14413,10.0,10776024.959234804,1495879.7093480553,77
14450,10.0,10776992.149197016,1496220.231185348,77
15232,10.0,10777055.445864987,1031740.2894177496,77
21556,10.0,10780119.517756268,1208420.142402235,77
19028,10.0,10782582.728229439,1470791.3831685176,77
9979,10.0,10782751.272259964,1497256.8733366786,77
21264,10.0,10782934.782419933,1497289.9051654732,77
9890,10.0,10782980.979446262,1497298.2206302125,77
20465,10.0,10787724.788670776,1498152.106290625,77
9504,10.0,10787724.788670776,1498152.106290625,77
10651,10.0,10788569.579799177,1498304.1686937371,77
12291,10.0,10790943.50407753,1481572.57899122,77
15372,10.0,10791620.622566793,1498853.356391908,77
12546,10.0,10791627.007989561,1498854.5057680062,77
15820,10.0,10792558.930904744,1498913.5286194615,77
8648,10.0,10794120.555947267,1497812.4883267255,77
15922,10.0,10797153.416267293,1499849.2592579979,77
17308,10.0,10798659.37052676,1028554.0369582071,77
17717,10.0,10799039.757817486,1500188.8007370327,77
11282,10.0,10799501.532095667,1500271.9201071053,77
19684,10.0,10799620.415599026,1500293.31913771,77
21194,10.0,10799713.076126257,1500309.9980326113,77
11464,10.0,10800076.408002837,1500375.3977703957,77
20490,10.0,10800208.848374235,1015727.3920164283,77
14973,10.0,10800654.9873577,1500479.5420542713,77
18612,10.0,10800834.06161558,1516531.6770282565,77
15986,10.0,10801006.419682173,1500542.7998726764,77
17490,10.0,10801555.614388485,1500641.6549198125,77
20795,10.0,10801956.100943465,1486436.620938795,77
9899,10.0,10802406.940571567,1493864.173258726,77
17696,10.0,10803455.844881684,1437945.4823061314,77
19528,10.0,10804957.974217776,1501046.3405776438,77
21235,10.0,10807708.592725638,1501957.3521943372,77
11914,10.0,10808775.23932531,1501941.1874084407,77
17176,10.0,10809316.613657704,1500052.3744998772,77
12990,10.0,10809373.733109895,1478760.2729761389,77
17005,10.0,10810075.754868714,1498679.016610579,77
21529,10.0,10810449.890062852,1503237.5437866633,77
13778,10.0,10811650.967786307,1502458.8185314203,77
20135,10.0,10812068.358960649,1502533.948942802,77
7843,10.0,10813476.778162051,1481462.6858565907,77
15401,10.0,10813817.14639141,1601914.2713976102,77
17592,10.0,10814278.280772986,1448804.4421287237,77
19318,10.0,10816361.276501428,1503306.6741001422,77
21700,10.0,10816483.613092806,1079491.1491874133,77
15196,10.0,10816613.40320113,703079.8712080735,77
22691,10.0,10817644.638090141,1421738.888852182,77
13011,10.0,10820590.128074106,1493563.1732851085,77
21812,10.0,10821439.82089122,1504220.812090305,77
22663,10.0,10822938.164286101,1504490.5139013834,77
18836,10.0,10824554.729340624,1504781.495611197,77
16645,10.0,10825070.052564839,1525670.3147702203,77
11665,10.0,10825929.067564253,1359309.3595277877,77
20975,10.0,10826249.953315841,1505086.6359267365,77
8199,10.0,10826669.921394324,1505162.2301808635,77
16265,10.0,10827205.605926244,1458703.4828391178,77
22301,10.0,10828967.90620533,1505575.8674468447,77
7810,10.0,10829890.057007182,1459309.3184835452,77
9153,10.0,10830933.65995178,1505929.7031212056,77
12446,10.0,10831107.350963522,1505960.967503319,77
18827,10.0,10832903.32344733,1596067.5785170994,77
13656,10.0,10833160.28696523,1506330.4959836267,77
18069,10.0,10835182.894525982,1128110.581648921,77
18954,10.0,10835190.302912332,1506695.898854105,77
16621,10.0,10835386.310225679,1506731.1801705074,77
13152,10.0,10836870.74814263,1155288.888265071,77
14939,10.0,10837179.940452078,1505991.2636149712,77
10977,10.0,10837670.341437068,1092237.661610416,77
20499,10.0,10840635.500283908,1477971.6881118373,77
17855,10.0,10841417.877077237,1110392.489454191,77
13631,10.0,10843290.605281815,1508153.953280612,77
11836,10.0,10844581.116358563,1449365.9345531655,77
14338,10.0,10844800.080347192,1508425.6587923798,77
13272,10.0,10845387.619095271,1508288.6963193172,77
23088,10.0,10845752.49513248,1508597.0934537316,77
8746,10.0,10845920.72203404,1494055.0707363996,77
19126,10.0,10847683.908471901,1508944.7478548274,77
9810,10.0,10851304.029075474,1503605.8185008515,77
20345,10.0,10852354.529764475,1504422.2002881824,77
13307,10.0,10852697.191352498,1509847.1387733347,77
8424,10.0,10856651.881550938,1247297.7996944007,77
20003,10.0,10856920.280094797,1510607.2947469486,77
12441,10.0,10860072.686431361,1084854.0186358518,77
12774,10.0,10860884.26558506,1511320.8121351958,77
13221,10.0,10861620.662581222,1141371.216706268,77
11673,10.0,10861911.423399845,917602.6551140213,77
13619,10.0,10861996.08153931,1474205.7610184294,77
13680,10.0,10863396.772487624,1490405.0065570804,77
14542,10.0,10863807.315017618,1511846.9610330565,77
8034,10.0,10864994.410920892,1011671.8874076555,77
16611,10.0,10865088.513531603,1449658.481979679,77
19176,10.0,10867310.4021424,1512477.5167155173,77
17084,10.0,10868117.26133278,1512622.7513697855,77
18729,10.0,10869440.492733827,1049016.8097792068,77
20208,10.0,10870072.456901064,1512974.6865720768,77
11064,10.0,10870889.647521209,1455577.5405396475,77
14195,10.0,10870920.461928377,1513127.327476993,77
9854,10.0,10872484.0336235,1513126.7951714275,77
8852,10.0,10876773.8242862,1096942.3598774606,77
12646,10.0,10881820.2178668,1508429.2402278404,77
14822,10.0,10883772.989523536,1515440.782444122,77
15130,10.0,10884432.016507633,1515559.4073012592,77
16925,10.0,10884934.275082536,1060040.3339663777,77
16919,10.0,10886331.627322502,1515901.3372479356,77
23164,10.0,10886564.982492335,1515867.707597095,77
16048,10.0,10887423.655547112,1616089.268332067,77
11292,10.0,10892451.886518812,1517002.9839032714,77
20073,10.0,10892971.587846503,1410643.9441153319,77
17614,10.0,10893822.91224465,1513049.6353425528,77
14029,10.0,10893988.029293882,1132588.6368911115,77
16159,10.0,10895295.756039176,1429735.4743691974,77
8208,10.0,10896092.182534745,1272562.8219966334,77
16449,10.0,10896133.919546401,1509588.3872385225,77
10456,10.0,10898958.853307161,1518174.2379251742,77
10050,10.0,10902994.440497182,1518900.643619378,77
22598,10.0,10903422.231029795,1509792.1838078867,77
8612,10.0,10904093.093553202,1519098.4011694617,77
22889,10.0,10904365.342932893,1518524.382872185,77
14045,10.0,10905466.11728007,1379682.8100271276,77
14207,10.0,10905589.419144833,1518640.3425773936,77
8259,10.0,10907141.826884663,1124156.1302488963,77
10310,10.0,10907536.637967706,1371701.15938428,77
11604,10.0,10908038.741910422,1519110.627965316,77
18226,10.0,10908356.51794091,1519865.817559249,77
19806,10.0,10908442.621170118,1000197.2685882124,77
18548,10.0,10908466.747810235,1519885.6589357276,77
8885,10.0,10909109.753689442,1436696.2442117105,77
21091,10.0,10909542.494757883,1520079.2933863043,77
22012,10.0,10910294.77425778,1519632.2575894413,77
11688,10.0,10910984.014056448,1520338.7668600457,77
8240,10.0,10911170.141992318,1511028.2811451037,77
9483,10.0,10911759.387778327,1520478.334129984,77
18271,10.0,10913777.761094434,1502882.447420963,77
15569,10.0,10914260.14348435,1045463.0272818534,77
8079,10.0,10914760.543704653,1521018.5421967227,77
9746,10.0,10914760.543704653,1521018.5421967227,77
21966,10.0,10915090.737681367,1514519.7014794496,77
9590,10.0,10915209.754254324,1521099.4000956635,77
19122,10.0,10915630.308170123,1070178.3172557321,77
17973,10.0,10916197.27344993,1521277.1535508726,77
16488,10.0,10924777.575591465,1519615.0817344612,77
12147,10.0,10924840.747435428,1444298.123663361,77
17415,10.0,10926314.730456568,1523207.3905002538,77
18127,10.0,10927247.77500899,1092724.777500899,77
17791,10.0,10928287.864089519,1127752.1616159764,77
14201,10.0,10930961.043960072,1523934.6322426982,77
21602,10.0,10931627.059149334,1523431.4917911442,77
16132,10.0,10936533.468904465,1503130.8864924437,77
21466,10.0,10937042.700631399,1525029.3304435369,77
14612,10.0,10938099.091600863,1524181.1735582403,77
21223,10.0,10938127.036572346,1543642.0645811702,77
20922,10.0,10941548.723910907,1502931.5261819833,77
20333,10.0,10941836.967201151,1525892.2984260924,77
18587,10.0,10943676.829972709,1526223.4737249732,78
20380,10.0,10944360.305182045,1526346.4992626533,78
18969,10.0,10946604.522909688,1526750.458453629,78
15604,10.0,10947974.415164713,1046294.9474343765,78
12482,10.0,10948496.963149242,1543110.391534465,78
10968,10.0,10949454.776564594,1527263.504111512,78
19005,10.0,10950776.55907778,1527501.4249638857,78
17569,10.0,10950971.235836994,1091615.4072680264,78
8414,10.0,10951475.879273903,1535473.915255617,78
14692,10.0,10953968.296630643,1523299.271877428,78
8376,10.0,10954993.985517913,1528260.5617231096,78
21996,10.0,10955050.520946896,1530222.590975592,78
11833,10.0,10955419.440498129,1528337.143619548,78
14489,10.0,10956243.576955201,1528485.4881818213,78
17877,10.0,10957600.972412687,1528729.819364169,78
8021,10.0,10958299.836918794,1528855.614975268,78
20666,10.0,10959262.606472202,1529028.9134948815,78
19371,10.0,10960086.239354994,1264887.1929195025,78
20586,10.0,10962896.724390646,1496627.4317297402,78
15022,10.0,10965077.59743211,1017865.5499206252,78
10840,10.0,10966896.97884892,1529987.6222998085,78
15765,10.0,10967532.25578782,1530517.4503716927,78
19875,10.0,10967887.668258753,1530567.0658021101,78
13997,10.0,10968713.618755441,1523298.7924473588,78
10131,10.0,10970143.19076568,1530987.4186677078,78
15914,10.0,10970188.970302524,1530995.6589843396,78
22594,10.0,10970868.746472476,1529440.5739072196,78
9895,10.0,10973330.598304883,1531561.152024764,78
21216,10.0,10974019.194818052,1531450.770354729,78
20173,10.0,10974108.617217125,1527507.7354021526,78
14526,10.0,10974482.002806704,1531145.3816494711,78
10407,10.0,10975560.484927466,1531962.531616829,78
14231,10.0,10976995.830974303,1532220.8939052597,78
15445,10.0,10978175.19501815,1502083.769880047,78
16157,10.0,10979122.088692984,1532603.6202946221,78
17555,10.0,10981741.762628265,1528601.9755024097,78
15690,10.0,10982242.581289148,1078813.9431379233,78
8801,10.0,10982440.516568817,1108706.6201987362,78
8423,10.0,10985717.607861092,1533790.813744882,78
17150,10.0,10986082.287574623,1533856.4560933174,78
17853,10.0,10988372.361022841,1082183.0242445997,78
19222,10.0,10988642.513018409,1534317.2966731987,78
21726,10.0,10989797.17358689,1223702.0447108208,78
17032,10.0,10989958.698662153,1532422.9131654107,78
19078,10.0,10990608.576125303,1534482.1040789138,78
12996,10.0,10990802.83641208,1517152.1577610485,78
19746,10.0,10993391.575462993,1534756.649690342,78
21114,10.0,10993751.678455964,1011172.5275144159,78
9315,10.0,10995354.643528325,1075849.9796861312,78
11311,10.0,10997283.302934043,1495595.3932075093,78
21077,10.0,10999557.991249088,1090500.2124645931,78
15329,10.0,11000494.186764307,1536450.5979474606,78
10055,10.0,11001200.842613557,1534839.068112478,78
17540,10.0,11002614.750158023,1459300.9397067856,78
12722,10.0,11003438.142815966,1542974.336303573,78
11038,10.0,11003783.791671628,1484363.8529658946,78
21170,10.0,11005453.717416413,1513806.8435534735,78
15440,10.0,11006229.064271105,1537337.4585206755,78
8622,10.0,11006414.644716937,1537516.2803789338,78
13172,10.0,11007547.678272568,1077335.217640904,78
15361,10.0,11007918.278507126,1537786.934461168,78
15529,10.0,11008093.055431731,1447306.6080881562,78
21166,10.0,11009146.501614802,1471073.1054320692,78
10188,10.0,11010250.104328116,1538206.663108946,78
20037,10.0,11011171.699551566,1045613.0284086772,78
8318,10.0,11012216.728937844,1127642.6595610185,78
23169,10.0,11013016.531008419,1538704.6199114006,78
13705,10.0,11013729.095309937,1538832.8814856738,78
22062,10.0,11014460.693567066,1538964.569171957,78
17541,10.0,11019196.069100736,1538054.6383853767,78
11157,10.0,11019601.780176751,1538734.8812781014,78
22492,10.0,11020361.05752229,1520580.0928935432,78
9138,10.0,11021558.352229524,1540242.1477311996,78
13714,10.0,11021722.259959117,1540271.6511225263,78
18184,10.0,11026017.799274411,1541044.8481992793,78
11108,10.0,11026243.116852567,1539991.4196322314,78
17004,10.0,11026252.443143316,1189758.0910566743,78
23156,10.0,11026896.04509262,1541202.9324465569,78
21020,10.0,11027493.148958713,1025823.950171676,78
13898,10.0,11027661.157722006,1536164.800259487,78
9191,10.0,11028139.314135207,1541426.7208742225,78
15115,10.0,11031850.031049442,310746.60111777973,78
9851,10.0,11032206.648947943,1528229.676260329,78
10811,10.0,11032480.146260668,1522237.1163390933,78
15472,10.0,11032824.331669806,1516392.534390719,78
17387,10.0,11033131.282019578,1599241.0334544014,78
16650,10.0,11033750.947024934,1542436.8147943732,78
13718,10.0,11034916.88390108,1081783.426746244,78
10087,10.0,11038826.50579079,1700660.8657274072,78
22318,10.0,11042266.222455349,1541209.0399453402,78
8688,10.0,11042528.770478195,1550882.4951334887,78
13777,10.0,11043637.389652304,1104363.7389652305,78
22132,10.0,11043807.727596594,1544247.035297272,78
16192,10.0,11043994.425200684,1544280.6408660084,78
17591,10.0,11044966.501413003,1544455.6145842257,78
17065,10.0,11045256.014810352,1544299.9878843075,78
8872,10.0,11045897.321861226,1210931.110051023,78
14119,10.0,11048721.198798232,1545015.1651384635,78
9359,10.0,11049010.708816674,1545183.5719168864,78
15399,10.0,11053111.493042847,1541653.0415317682,78
12272,10.0,11054915.800774904,1546246.4884693678,78
8480,10.0,11057866.48433707,1546777.6115105576,78
22295,10.0,11059231.489179945,1547023.3123822752,78
16873,10.0,11059426.424545366,1547058.4007480512,78
10547,10.0,11059573.210357169,1542886.753245993,78
8041,10.0,11059661.83023481,1547100.7737721512,78
21054,10.0,11061612.226638502,1547451.8451248154,78
22622,10.0,11063276.705007233,1547751.451231187,78
15887,10.0,11064989.97370472,1548059.8395967344,78
13774,10.0,11067248.221970774,1548466.3242846245,78
11652,10.0,11067372.4783298,1044957.132222221,78
12274,10.0,11069514.751668733,1548874.299630257,78
19250,10.0,11070377.677169956,1549029.6262204773,78
22862,10.0,11072900.482154803,1549483.7311177498,78
14897,10.0,11073895.1482146,1476395.7103363732,78
14170,10.0,11074583.17998914,1549163.5935423097,78
12782,10.0,11075980.66519852,1454478.4266612094,78
16793,10.0,11076332.283577314,1550101.4553738018,78
17029,10.0,11077009.41362733,1153797.2250583358,78
12306,10.0,11078318.99346625,1550459.0631538103,78
11786,10.0,11079168.25469453,1550611.9301749007,78
12877,10.0,11079721.754621636,1038461.2498501152,78
13583,10.0,11079956.465588726,1552002.1674090293,78
16288,10.0,11080080.817822004,1550776.1915378459,78
19985,10.0,11080414.350980485,1410686.863862623,78
9532,10.0,11083178.30019348,1551333.7383647114,78
9453,10.0,11083565.327917913,1551403.4033551095,78
18595,10.0,11084406.289266841,1045978.2036174072,78
17086,10.0,11086603.08886126,1553885.7720494312,78
16325,10.0,11087446.294713035,1552101.9773782315,78
18839,10.0,11087474.435253143,1552107.042675451,78
9670,10.0,11087780.091846183,1552162.060862198,78
15899,10.0,11088265.218453608,1552249.3836515348,78
18911,10.0,11090528.16323621,1552656.713712403,78
17527,10.0,11092460.01272588,1553004.4466205437,78
13297,10.0,11093381.790087935,1553170.3665457135,78
15534,10.0,11096596.464586757,1313642.370289835,78
14983,10.0,11096596.464586757,1313642.370289835,78
14019,10.0,11096624.489252115,1485602.3740434176,78
16275,10.0,11096963.579556577,1352110.0513459092,78
17997,10.0,11097853.649485048,1517564.0289589963,78
11649,10.0,11098677.487886317,1540262.6241112244,78
14289,10.0,11098746.503515828,1549873.640587857,78
13868,10.0,11099537.640707932,1141348.9242437778,78
21051,10.0,11100131.597645232,1554385.331906027,78
13306,10.0,11104318.638949865,1550674.5499319006,78
16787,10.0,11104403.392538961,1555154.2549868983,78
9407,10.0,11105201.623323837,1555297.9365281758,78
18813,10.0,11106324.264551003,1555500.0119490656,78
10293,10.0,11106390.648361363,1051602.1350804917,78
22816,10.0,11106420.131525772,1555517.2680045238,78
15078,10.0,11106423.4554913,1516426.1095264417,78
10122,10.0,11106574.930820782,1543263.007036849,78
16729,10.0,11107986.393658046,1555799.1951883335,78
22438,10.0,11109250.707366312,1556026.7716558212,78
14057,10.0,11110097.54568011,1387737.0352072245,78
8870,10.0,11111115.250814864,1556362.3894765608,78
19189,10.0,11112248.847144153,1556566.4368158327,78
7915,10.0,11112286.178613292,1556573.1564802774,78
11398,10.0,11112631.331005616,1473247.9435711573,78
14455,10.0,11113886.883694923,1556277.5204534507,78
16267,10.0,11114795.169667294,1557024.7748699982,78
12394,10.0,11116735.220186036,1667009.2830279053,78
17269,10.0,11117078.685816083,1557435.80777678,78
19837,10.0,11119040.090665277,1557788.860649635,78
16580,10.0,11121503.109620897,1529757.0469916302,78
8991,10.0,11122118.666454203,1558343.0042916418,78
11973,10.0,11122520.172032947,1546134.4413392462,78
22995,10.0,11124023.39364472,1667703.0811305186,78
19601,10.0,11124198.982068596,1558717.4611022326,78
9688,10.0,11125374.854879526,1558929.1182082,78
8722,10.0,11125609.727682289,1434416.1226063713,78
18545,10.0,11126856.391300606,1559195.7947639942,78
14913,10.0,11126909.559874527,1557461.673405871,78
10222,10.0,11127415.949959833,1523195.6334639585,78
19213,10.0,11127944.431787444,1542143.1336910299,78
15306,10.0,11128233.225008827,1559443.624831474,78
18108,10.0,11129101.648396565,1916838.2967113815,78
7859,10.0,11130055.206399323,1515523.834485895,78
7927,10.0,11131055.657405715,1559951.662662914,78
17857,10.0,11131080.750071222,1059962.88998184,78
21774,10.0,11131461.18226195,1553200.2120743743,78
16978,10.0,11131626.007680047,1558633.4610965191,78
21403,10.0,11131784.530900313,1559500.4137850972,78
17598,10.0,11132864.530960212,1561941.637638646,78
22293,10.0,11132968.157831766,1560295.912739603,78
14597,10.0,11133830.744233623,1560451.1782919373,78
12584,10.0,11134514.075726302,1555871.7056889134,78
18027,10.0,11134540.409991665,1560578.9181283847,78
21365,10.0,11135206.358896125,1101671.8587668508,78
16765,10.0,11136779.191081915,1560981.89872463,78
15872,10.0,11139818.32371139,1560819.9115372037,78
8052,10.0,11139983.021146705,1561558.588136292,78
12642,10.0,11140448.210642692,1561547.2992152378,78
13498,10.0,11142664.398923546,1124144.5704280154,78
9281,10.0,11142895.499936294,1562082.834318418,78
13455,10.0,11142921.200160217,1452133.3825178768,78
19056,10.0,11143805.097923748,1562246.5619561598,78
21093,10.0,11146344.158425622,1562703.5928464972,78
11544,10.0,11150519.36970885,1048239.8833740641,78
9307,10.0,11153232.77339243,1563943.5435405225,78
9089,10.0,11155362.83397424,1380534.7179484118,78
10562,10.0,11155402.910026839,1507101.1439974287,78
17188,10.0,11155901.39145198,1398582.637542162,78
10982,10.0,11156795.160883743,1563592.0825329465,78
22568,10.0,11157860.54922599,1169591.6491949065,78
15460,10.0,11158463.251096997,1564885.0295273447,78
15123,10.0,11158598.839305704,1564909.435404912,78
9842,10.0,11158847.689434255,1564954.228428051,78
11993,10.0,11158957.22819531,1580993.8470126078,78
9747,10.0,11159673.527740842,1513534.738625353,78
17553,10.0,11160623.330595754,1565273.843837121,78
20894,10.0,11161168.569660127,1015261.3634173516,78
17623,10.0,11161706.540686714,1566305.8067117224,78
18363,10.0,11161865.878905578,1067269.8157646188,78
12037,10.0,11164480.257298993,1565345.0674580832,78
13634,10.0,11164868.111271035,1188966.6838438897,78
21124,10.0,11165464.000167869,1155450.760191373,78
18670,10.0,11165921.68902675,1566223.9017355966,78
15438,10.0,11166137.963464996,1563982.3182712437,78
19280,10.0,11166269.305822788,1566290.119377987,78
19632,10.0,11167485.763019802,1566509.0816734496,78
22989,10.0,11169804.040936127,1566926.3716983881,78
11741,10.0,11169912.571366115,1517226.449442865,78
14422,10.0,11170454.28801591,1084877.1692744864,78
21908,10.0,11172023.121176222,1567325.8061416051,78
22335,10.0,11173027.355717883,1250828.2987247582,78
23101,10.0,11173185.15167535,1566911.9484458272,78
21593,10.0,11173212.202355955,1091487.2535366537,78
20163,10.0,11173954.196284825,1567673.3996611538,78
22929,10.0,11174477.404469479,1567767.5771343913,78
12504,10.0,11175052.826524243,1474110.9203114999,78
22196,10.0,11175421.091218755,1524826.2149328038,78
12632,10.0,11177850.924711498,1098423.3349141711,79
15091,10.0,11179060.379562482,1568592.512651132,79
13802,10.0,11180300.580510318,1568815.7488217424,79
7852,10.0,11180498.52861616,1568851.379480794,79
15730,10.0,11181390.605965175,1066702.9914099015,79
13568,10.0,11183027.156032695,1569306.5324157702,79
